smiles,logp
O=C1OC(=Cc2cccc3ccccc23)C(O)=C1c1ccc(Cl)cc1,5.23
c1ccc(-c2oc3ncnc(NCCN4CCNCC4)c3c2-c2ccccc2)cc1,3.28
O=C(O)COc1c(C(=O)O)sc2ncccc12,0.76
COCCOc1cc2ncc3c(N)nc(-n4ccnc4)cc3c2cc1OC,2.14
c1ccc2c(c1)[nH]c1ccccc12,3.69
CCCCCC=CC=CC(O)CCCCCCCC(=O)O,5.88
COc1cncc(-c2cccc(CNc3cccnc3N)c2)c1,2.67
O=C(O)c1ccc(-c2ccccc2OC(F)(F)F)o1,3.42
O=C(O)c1ccc(-c2ccc([N+](=O)[O-])cc2Cl)o1,2.89
CCOC(=O)N1CCC(Nc2cc(Cl)ccn2)CC1,2.89
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(-c3ccccc3C)nncc2c1,4.77
O=C(O)c1ccc(Cc2ccccc2Cl)o1,3.64
O=C(O)c1cc(Br)ccc1NS(=O)(=O)c1ccc(Cl)cc1,3.48
CC(NC1=NC(=O)C(C)(C(F)(F)F)S1)c1ccccc1F,3.31
O=C1Nc2cncc(n2)OCCCCCOc2ccc(Cl)cc2N1,2.85
O=S(=O)(Nc1nc2cc(Cl)ccc2o1)c1cc(Cl)ccc1Cl,4.18
Cc1ccc(NS(=O)(=O)c2ccccc2)c(C(=O)O)c1,2.37
COc1cc(OC)c(NC(=O)Nc2cnc(C#N)cn2)cc1Cl,1.78
O=C(Nc1ccc(C(O)CO)cc1)c1cc2cc(Cl)ccc2[nH]1,2.60
CC(O)(c1ccc(C(=O)N(C2CC2)C2CCN(CC3(C(N)=O)CC3)CC2)cc1)C(F)(F)F,2.01
O=C1OCCC1=CNc1ccccc1,1.54
NC1=NC(CCNC(=O)c2ccoc2)Nc2c(F)ccc(F)c21,1.94
Nc1nc(N)nc(-c2cc3ccccc3cc2Br)n1,2.63
COc1cc(-c2ccc(OC)nc2)c2oc(NS(=O)(=O)c3cc(Cl)ccc3Cl)nc2c1,4.46
O=C(O)c1c(NS(=O)(=O)c2ccccc2)ccc2c1CCCC2,3.03
CN(C)CC=Cc1cc(F)ccc1S(=O)(=O)Nc1ccc2c(c1C(=O)O)CCCC2,3.54
Cc1cc(C#Cc2ccccc2CNn2ccoc2=O)nc(N)n1,1.53
Cc1cc(CNS(=O)(=O)c2cccc(NC=C3CCOC3=O)c2)nc(N)n1,0.55
O=C(Nc1cncnc1)c1c(Cl)ccc2c(Nc3cccc(C(F)(F)F)c3)noc12,4.05
CC(=O)c1ccc(C)cc1NC(C(N)=O)c1c(Br)cccc1Br,4.21
COC(=O)c1ccc(NC(=O)NCC2CCC(C(=O)N3CCCC3CN)N2)cc1,0.24
O=C(O)CCCCN(Cc1ccc([N+](=O)[O-])cc1)CP(=O)(O)O,0.66
CCCN1CCC(c2nc3c(C(N)=O)cccc3[nH]2)CC1,2.02
O=C(O)Cc1ccc([N+](=O)[O-])cc1,1.72
CC(=O)c1ccc(C)cc1NC(C(N)=O)c1c(Cl)cccc1Cl,3.99
COc1ccc(S(=O)(=O)NCC2CC2)cc1Nc1ncc(-c2cccc(-c3cccnc3)c2)o1,4.11
CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccn4)c3)o2)c1,3.89
CC(C)n1nc(-c2cccc(O)c2)c2c(N)ncnc21,2.22
N#Cc1ccc(Nc2nc(N)nc(Cc3c(Cl)ccc4[nH]ccc34)n2)cc1,4.13
O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],3.87
CN1CC(O)C2=CC(=O)C(=O)C=C21,0.08
c1nc2nc(Nc3ccc(N4CCOCC4)cc3)nc(NC3CCCCC3)c2[nH]1,4.39
CCCCCCCCOC1OC(CO)C(O)C(N)C1OC1CC(O)C(O)C(C)O1,0.26
N#Cc1ccc(Nc2nc(N)nc(Oc3c(Cl)cccc3Cl)n2)cc1,3.96
CCOCCOCCOCCOCCOCCO,-0.01
NCCc1ccc(O)c(C2CCCCC2)c1,3.34
CCc1cc(CCN)ccc1O,0.99
NCCc1ccc(S(=O)(=O)F)cc1,1.42
CC1CCCC=CC2CC(O)CC2C(O)C=CC(=O)O1,1.73
Cn1cc(C(=O)Cc2ccccc2)cc1C=CC(=O)NO,1.89
CC(NC(=O)OCc1ccccc1)C(=O)NCP(=O)(O)OC(Cc1ccccc1)C(=O)O,1.21
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,3.07
NC(O)CCC(N)Cc1ccc(O)cc1,-0.82
COc1cc2c[nH+]c3c(c2cc1OC)Cc1cc2c(cc1-3)OCO2,0.56
CCCCCCCOc1cccc(C(=O)O)c1,4.44
C#CC1CCC(CN)N1C(=O)C(N)C1CCCC1,0.46
CCCCCCOC1OC(CO)C(O)C(N)C1O,-0.48
Cc1csc(NC(=O)c2cc(Sc3nncn3C)ccc2N)n1,2.10
Cc1csc(NC(=O)c2nc(Sc3nncn3C)ccc2Sc2ccc(F)cc2)n1,3.76
O=C(Nc1cccc(C(F)(F)F)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,4.00
Cn1ncc2ncnc(NCCc3cnc(NC(=O)Nc4cccc(C(F)(F)F)c4)s3)c21,3.03
Cc1ccc(CNS(=O)(=O)c2ccc(S(N)(=O)=O)s2)cc1,0.53
NC(Cc1cccc2ccccc12)C(=O)O,-0.44
NCCCCNNC(=O)C1CCCN1C(=O)OCc1ccccc1,0.08
CS(=O)(=O)c1ccc(C(=N)N)cc1,-0.28
Cc1[nH]c(CC2=c3cc(S(=O)(=O)N(C)c4cccc(Cl)c4)ccc3=NC2=O)c(C)c1C,3.50
Cc1c2ccccc2c(CCC(=O)O)c2ccccc12,4.54
CC12C=CC(=O)C=C1CCC1C2CCC2(C)C(=O)CCC12,2.78
COc1ccc(CC2NCC(O)C2OC(C)=O)cc1,0.97
CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2=O,3.40
CN(C)c1cccc2c(S(=O)(=O)O)cccc12,0.73
CC(C)SCCC(N)C(O)C(=O)NNC(=O)c1cccc(Cl)c1,1.23
CCCCCCCCOC1OC(CO)C(O)C(N)C1O,0.51
CC(C)C(CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1,3.11
CC(=O)NC(Cc1ccccc1)C(=O)C(F)(F)F,1.94
CC(O)(C(=O)O)c1ccccc1,1.07
c1cc(Nc2cc(C3CC3)[nH]n2)nc(Nc2ccc3nc[nH]c3c2)n1,3.43
CC(=O)NC(Cc1ccccc1)C(O)(O)C(F)(F)F,1.28
CC(=O)N1CCCCC1C(=O)O,0.16
CCCCS(=O)(=O)CCC(=O)O,-0.12
CCOC(=O)N1CCC(Nc2cc(C)ccn2)CC1,2.27
Cc1cc(N)nc(CCNC(=O)c2ccc(C#N)cc2)c1,1.64
CNC(=O)C(Cc1ccccc1)NC(=O)Nc1nnc(S)s1,1.39
CC(N)C(=O)c1nnc(C(C)(C)C)o1,0.81
CCNc1nc(Cl)nc(NC(C)C)n1,2.70
c1ccc(-p2c(-c3ccccn3)c3c(c2-c2ccccn2)CCCC3)cc1,5.35
CCC1OC2(C)C(O)C(C=CC=CC=Cc3oc(=O)cc(OC)c3C)OC1(C)C2OC(C)=O,4.02
O=C(NC(=O)c1cc(F)c(F)cc1Cl)Nc1ccc(C(=O)O)cc1OC(F)(F)F,3.83
O=C(NC(=O)c1cc(F)c(F)cc1Cl)Nc1cc(F)ccc1N1CCC(C(=O)O)CC1,3.31
NC(=O)CC1CCCc2sc3nc(C(=O)NCc4ccc5c(c4)NC(=O)CO5)[nH]c(=O)c3c21,1.35
NC(=O)c1c(NC(=O)C2CC2)sc2c1CCCC2,1.79
CCOC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NNCCCCN,0.21
COC=C(C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,3.67
C=CCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,0.92
CN(C)C(=O)c1ccc(S(=O)(=O)c2ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c2)cc1,2.48
O=P(O)(O)C(O)(Cc1cccc(-c2cccc(-c3ccccc3)c2)c1)P(=O)(O)O,1.82
N#Cc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)ccc(F)c2N3)cn1,1.94
CC1CNC(=O)c2[nH]c3ccc(C(=O)Nc4nc(C(=O)NCCN(C)C)cs4)cc3c21,1.87
COc1ccccc1-c1ccc(C(=O)O)o1,2.81
O=C(O)c1ccc(-c2ccccc2[N+](=O)[O-])o1,2.36
O=P(O)(O)C(O)(Cc1cccc(-c2ccc(-c3ccccc3)cc2)c1)P(=O)(O)O,1.84
O=P(O)(O)C(O)(Cc1cccc(-c2cccc3c2oc2ccccc23)c1)P(=O)(O)O,1.73
NCc1ccccc1-c1ccccc1,2.61
CCCCCCCCCCNCCSCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,2.44
COc1ccc(C(Cc2cc([N+](=O)[O-])ccc2OC)c2cnc(N)[nH]2)cc1F,3.52
CCCCCCCCC(=O)OCC(CO)OC(=O)CCC,3.32
O=[N+]([O-])c1ccc(OP(=O)(O)Oc2ccc([N+](=O)[O-])cc2)cc1,2.08
CC(O)(COc1ccc(Cl)c(F)c1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,3.68
O=P(O)(O)C(CCCc1cccc(Oc2ccccc2)c1)S(=O)(=O)O,0.94
CC(O)(COc1ccc([N+](=O)[O-])cc1)C(O)Nc1ccc(C#N)c(C(F)(F)F)c1,2.99
CC(O)(COc1c(F)c(F)c(F)c(F)c1F)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,3.47
CC(=O)Nc1ccc(OCC(C)(O)C(=O)Nc2ccc([N+](=O)[O-])c(C(F)(F)F)c2)cc1,2.61
Cc1cc(OCC(=O)O)cc(C)c1Cc1ccc(O)c(C(C)C)c1,4.23
O=P(O)(O)C(O)(COc1cccc(-c2cccc(-c3ccccc3)c2)c1)P(=O)(O)O,1.84
COc1ccc(C)cc1OCc1ccccn1,2.94
COc1ccc(C)c(OCc2ccncc2)c1,2.74
CCN(CC)S(=O)(=O)c1cc(C(=O)Nc2ccccc2C(=O)O)ccc1Br,2.69
Cc1ccc(-c2ccc3c(ccc4sc5c(c43)NCC(C)NC5=O)n2)cn1,3.86
COc1ccc2sc3c(c2c1)NCC(CN)NC3=O,1.01
CCCC(=O)NC1C(=NOC(=O)Nc2ccccc2)OC(CO)C(O)C1O,0.12
CC(NC=O)NC(=O)C(C)NC(=O)OC(C)(C)C,-0.18
CC(NC(=O)C(Cc1ccccc1)C(=O)NO)C(=O)NCC(=O)Nc1ccc([N+](=O)[O-])cc1,1.07
OC1Cc2c(cc3ccc4cccc5ccc2c3c45)C(O)C1O,2.43
CCC(NC=O)c1ccccc1,2.03
O=c1[nH]c(=O)n(COCCO)cc1Cc1ccccc1,0.48
O=c1[nH]c(=O)n(COCCO)c(O)c1Cc1cccc(OCc2ccccc2)c1,1.73
CC(C)(C)c1ccc(S(=O)(=O)O)cc1,1.00
CN1c2ccccc2C(C#N)(C(=O)NCCC(=O)O)c2ccccc21,1.70
CC(O)=C(C#N)C(=O)Nc1ccc(-c2ccccc2)cc1,3.12
Cc1ccc2c(c1)c1c3c(c(C)cc1n2CCCN)C(=O)NC3=O,1.96
CC(C)CC(NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,2.09
CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,3.37
NC(CCc1ccccc1)P(=O)(O)CC(Cc1ccccc1)C(=O)O,-0.11
CC(N)=NCCCC(NC(=O)c1ccccc1)C(N)=O,0.23
O=C1CC2(C(=O)N1)C(=O)N(Cc1ccc(Br)cc1F)C(=O)c1ccc(F)cc12,2.42
CCC(=O)c1ccc(F)c(C2CC2NC(=O)Nc2ccc(Br)cn2)c1O,2.86
Nc1nc2cc3[nH]c(N)nc(=O)c3cc2[nH]1,-0.07
O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,4.73
CC(O)(CBr)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,2.82
CC(CNS(C)(=O)=O)c1ccc(-c2ccc(C(C)CNS(C)(=O)=O)cc2)cc1,2.46
CN1CCCC1CCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,4.50
NCCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,3.44
CN1CCCC1CCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,4.50
O=C(NCc1ccccn1)c1ccc(Oc2ccccc2)cc1,3.40
CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,3.93
NC1(Cc2ccccc2)CCN2CCC(C=O)N2C1=O,-0.17
O=C(c1ccccc1)c1ccc(O)c(O)c1[N+](=O)[O-],2.36
CCCCSCC1CN(Cc2c[nH]c3c(N)ncnc23)CC1O,1.67
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,2.52
Cc1cccc2c1C(=O)C1(O)CCN(c3ccccc3)C1=N2,1.93
Cc1ccc2c(c1)N=C1N(c3ccccc3)CCC1(O)C2=O,2.01
O=C1c2ccccc2N=C2N(c3ccccc3)CCC12O,1.82
COc1cc2ncn(-c3cc(OC(C)c4ccccc4Cl)c(C(N)=O)s3)c2cc1OC,4.02
Cc1cccc(C23SCCN2C(=O)c2ccccc23)c1,3.45
COC(=O)C1CSC2(c3ccccc3)c3ccccc3C(=O)N12,2.93
NS(=O)(=O)c1ccc(NC(=O)c2ccccc2S)cc1,2.17
O=C(O)Cc1ccc(-c2ccccc2)cc1,3.49
Oc1ccc(-c2ccccc2)cc1O,2.51
OC1Cc2c(ccc3ccc4ccccc4c23)C(O)C1O,1.95
O=P(O)(O)Oc1ccc(Cc2ccc(OP(=O)(O)O)cc2)cc1,1.24
CC(C)(C)OC(=O)NCc1c[nH]c2[nH]c(N)nc(=O)c12,0.42
O=S(O)c1ccccc1-c1ccccc1,2.29
O=C(O)C(Cc1ccccc1)CC(O)(O)C[N+](=O)[O-],0.24
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,4.77
Nc1cccc(Sc2ccc(C=CC(=O)N3CCOCC3)c(C(F)(F)F)c2C(F)(F)F)c1,4.22
Cc1ccc2c(c1)CCC(C[PH](=O)[O-])O2,1.90
COc1ccc(Nc2nc(N)c(C(=O)c3ccc(OC)cc3)s2)cc1,2.50
Nc1[nH+]c(Nc2cccc(Cl)c2)sc1C(=O)c1ccc(F)cc1,1.87
CC(c1ccc(Cl)cc1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,4.35
Nc1c(Br)c(C(=O)O)c(Br)c(C(=O)O)c1Br,2.50
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Br)Br,1.41
O=C(Nc1ccccc1)Nc1ccccc1,3.10
O=CCCCCC1SCC2NC(=O)NC21,0.36
O=C(O)CCCc1nc(-c2cccc([N+](=O)[O-])c2)no1,1.93
NC(N)=NCCCCNC(=O)c1csc(-c2cscn2)n1,1.79
COc1cc(O)c(C(=O)C=Cc2ccc(O)cc2)cc1CC=C(C)C,4.49
CN(C)CC(O)COc1ccc(Nc2ncc(Br)c(Nc3ccccc3)n2)cc1,3.83
O=C1NC(=O)C(=Cc2ccc3c(c2)OC(F)(F)O3)S1,1.75
CN(C)CC(O)COc1ccc(Nc2ncc(Br)c(Nc3ccccc3)n2)cc1,3.83
CC(C)CN(CC1CNCC1COCc1ccccc1)S(=O)(=O)c1ccccc1,2.81
O=C(O)CC(Cc1ccccc1)C(=O)O,1.43
Cc1cccc2c1C(=O)N(c1cc(-c3ccccc3)ccc1O)C2=O,3.79
Cn1c(Cc2ccc(C(=N)N)cc2)nc2cc(NS(=O)(=O)c3ccccc3)ccc21,3.34
O=C(O)C(O)=C(F)C=CC(=O)c1ccc(F)cc1,1.52
Cc1cccc2c1C(=O)N(c1ccc(C#N)cc1)C2=O,1.88
O=Cc1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12,4.05
CNCc1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12,3.49
Cc1ccn(-c2ccc3c(c2)NCC3(C)C)c(=O)c1-c1ccc2nc(N)ncc2c1,3.50
CC1NC(N)CCC1CNCCN1C(Cl)=CN=C(NCC(F)(F)c2ccccn2)C1O,0.85
O=C(O)C(O)=C(Cl)C=CC(=O)c1ccccc1,2.10
CCCc1oc(CCC(=O)O)c(C(=O)O)c1C,1.68
CCCCC(CC)COS(=O)(=O)O,0.93
COc1cccc(-c2cccc(CCC3(C)CC(=O)N(C)C(N)=N3)c2)c1,3.50
NCC1(NC(=O)C(CS(=O)(=O)N2CCOCC2)NC(c2ccc(F)cc2)C(F)(F)F)CC1,0.80
OC1C(NCCC2CCCCN2)=NCC(Cl)N1CCNCc1csc2ccc(Cl)cc12,2.69
NC(Cc1ccccc1)C(O)CNS(=O)(=O)c1ccc2ccccc2c1,1.66
c1ccc(Nc2c[nH]c3ncccc23)cc1,3.19
COc1cccc(Cc2c[nH]c3ncccc23)c1,3.52
CN(C)c1cccc2c(S(=O)(=O)NCCCCNC(=O)CCS)cccc12,2.48
COc1cc(C)c(S(=O)(=O)NCC(O)C(N)Cc2ccccc2)c(C)c1C,1.21
Cc1ccn(-c2cccc(C(F)(F)F)c2)c(=O)c1-c1ccc2nc(N)ncc2c1,3.54
NC1=NC(=O)C(=Cc2ccccn2)S1,0.89
CC1(CCC#CC(O)(C(F)(F)F)C(F)(F)F)CCC(C=CC=C2CC(O)CC(O)C2)C1(C)C,5.22
NS(=O)(=O)c1ccc(-c2ccc(C=C3SC(=O)NC3=O)o2)cc1,1.60
CCCCCC(=O)NC(CCO)C(=O)O,0.51
CNS(=O)(=O)c1ccc(-c2ccc(C=C3SC(N)=NC3=O)o2)cc1,1.47
NC1=NC(=O)C(=Cc2ccc(-c3ccc(S(N)(=O)=O)cc3)o2)S1,1.76
Nc1nc(=O)cc(CCc2ccc3cc[nH]c3c2)[nH]1,1.45
CC(O)C(NC(=O)c1ccc(C#Cc2ccc(CN3CCOCC3)cc2)cc1)C(=O)NO,1.53
Cc1ccc(C(=O)NCCC2CCCC2)cc1C(=O)Nc1ccc(N)nc1,3.26
NC1=NC(=O)C(=Cc2ccc(-c3ccc(S(N)(=O)=O)c(C(F)(F)F)c3)o2)S1,2.80
NC1=NC(=O)C(=Cc2ccc(-c3ccc(C(=O)O)cc3)o2)S1,2.27
CC(=C1SC(N)=NC1=O)c1ccc(-c2ccc(S(N)(=O)=O)cc2)o1,1.93
CC(C)CC(CC(O)C(N)CC1CCCCC1)C(=O)O,0.27
CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,3.12
O=C(NNS(=O)(=O)c1ccccc1C(F)(F)F)c1cc2cc(Cl)ccc2o1,3.70
O=C(Nc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1)C1CC1,4.35
CC(C)Nc1ccc2cnn(-c3cncc(-n4ccc(CC(=O)O)c4)n3)c2c1,2.60
Cc1ccccc1S(=O)(=O)Nc1cc(-c2ccc(C#N)cc2)sc1C(=O)O,3.45
Cc1cnc(NCC(F)(F)c2ccccn2)c(=O)n1CC(=O)NCc1ncccc1F,1.83
Cc1ccnc(CNC(=O)Cn2c(C)c[nH]c(=[NH+]CC(F)(F)c3cccc[nH+]3)c2=O)c1F,0.83
O=C(Cn1c(Cl)cnc(NCC(F)(F)c2cccc[n+]2[O-])c1=O)NCc1ccccc1F,2.92
CCNc1nc(Cl)nc(NC(C)(C#N)CC)n1,2.57
CCNc1nc(Cl)nc(NC(C)(C#N)CC)n1,2.57
O=C(CCCCCCC(=O)C(F)(F)F)Nc1ccccc1,3.68
COc1ccc(S(=O)(=O)N(Cc2cccnc2)C(C(=O)NO)C(C)C)cc1,1.02
CC(=O)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C,4.06
CC(O)=C(C#N)C(=O)Nc1ccc(-c2ccccc2Cl)c(Cl)c1,4.43
CC(C)C(NC(=O)C1CCCCC1)C(=O)Nc1ccncc1,2.33
CCOc1cccc(-c2ccc(NC(=O)C(C#N)=C(C)O)cc2)c1,3.60
Cc1nc(C)c(-c2ccnc(Nc3ccc(N(C)C)cc3)n2)s1,4.21
CN1CCN(c2ccc(Cc3cc4cnc(CN)nc4n3C3CCCCC3)cc2)CC1,4.04
Nc1nc(=O)c2cc3[nH]c(NCCN4CCOCC4)nc3cc2[nH]1,0.20
O=C(O)CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,1.34
CC1c2cc(O)ccc2OC(c2ccc(OCCN3CCCC3)cc2)C1c1ccc(O)cc1,5.26
O=C(Nc1ccncc1)C(NS(=O)(=O)c1cccc2nsnc12)c1ccccc1,1.97
O=C(O)c1ccc2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2c1,4.75
CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(C)O,2.51
Cc1ccc(S(=O)(=O)NCCCOC(=O)Nc2ccncc2)cc1,0.94
Cc1ccc(C)c(OCC(O)CN2CCOCC2)c1,1.30
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(=O)CS)CC2,2.96
NC(Cc1ccccc1)C(O)C(N)Cc1ccccc1,1.29
CCc1nc(N)nc(N)c1-c1ccccc1,2.13
Cc1nc2cnccc2n1-c1ccc(Cn2c(=O)sc3ccccc32)cc1,3.52
CC(C)C(CC(O)C(N)CC1CCCCC1)C(=O)O,-0.11
CC(C)C(NC(=O)NC1CCCC1)C(=O)N1CCC(NC(=O)C2CC2)C1C1(C=O)CCC1,1.77
O=S(=O)(NCC1CC(OCc2ccc(Cl)cc2)CN1)c1cccc2cnccc12,2.07
Cc1nc(-c2ccccc2Nc2ncnc3[nH]ccc23)n[nH]1,2.40
Clc1c[nH]c2ncnc(N3CCc4nc[nH]c4C3)c12,1.62
Cc1ccc(C(=O)Nc2cc(C(=O)N(C)C)cc(-c3ccc(C(=O)NO)cc3)c2)cc1,3.03
N#CC1(NC(=O)C(CS(=O)(=O)CC2CCC(=O)N2)NC(c2ccc(F)cc2)C(F)(F)F)CC1,1.49
O=C(O)c1[nH]c(C(=O)O)c(-c2c[nH]c3ccccc23)c1-c1c[nH]c2ccccc12,3.90
NCC1(NC(=O)C(CS(=O)(=O)Cc2ccccc2)NC(c2ccc(O)cc2)C(F)(F)F)CC1,2.32
NC(CSCCC(=O)c1ccc(Cl)c(Cl)c1)C(=O)O,0.62
O=C(Nc1nccs1)C(=O)NC1CCCC1,1.35
CCCCC(C=O)NC(=O)OC(Cc1ccccc1)C(C)C,3.70
CCCCC(C=O)NC(=O)OC1(Cc2ccccc2)CCCC1,3.84
Brc1cccc(-c2cc(NCc3ccncc3)[n+]3[nH]ccc3n2)c1,1.06
COc1cc2c(cc1OS(N)(=O)=O)CCC1C2CCC2(C)C(CC#N)CCC12,3.90
NC1CCc2ccccc2C1O,0.28
O=C1c2cc3c(cc2OC2CCCN12)OCCO3,1.21
NC(CSCCC(=O)Nc1ccc2ncnc(Nc3ccccc3)c2c1)C(=O)O,-0.14
CCCCCC(=O)NC(CCS)C(=O)O,1.98
O=C(c1cc2c(ccc[n+]2[O-])s1)N1CCN(S(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,1.64
CS(=O)c1ccc(-c2nc(-c3cccc(I)c3)c(-c3ccncc3)[nH]2)cc1,3.99
NCCC(C(=O)Nc1ccc2[nH]nc(NC(=O)c3ccccc3)c2c1)c1cccc(Cl)c1,3.21
CN(C)Cc1ccc(-c2cccnc2)o1,1.61
Oc1ccc2ccccc2c1O,2.06
CCCCCCCCCCS,6.24
CC(C)(C)Nc1nc(C(F)(F)F)nc2ccc(-c3cccc(N)c3)cc12,5.03
c1ccc(-c2cc(-c3ccn[nH]3)on2)cc1,3.00
c1ccc(-c2ncc(-c3ccn[nH]3)s2)cc1,2.81
COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC,2.89
Cc1cc(-c2csc(Nc3ccc(C(=O)O)c(O)c3)n2)ccc1F,4.69
CNCc1ccc(-c2cccnc2)o1,1.20
NCC1CCN(CC(=O)Nc2cccc3c2C(=O)c2c-3n[nH]c2C2CCCCC2)CC1,2.98
Cc1cc(S(=O)(=O)c2c([N+](=O)[O-])cc(C(F)(F)F)cc2[N+](=O)[O-])c(Cl)cc1Cl,3.43
NCc1ccc(-c2cccnc2)o1,1.04
Cc1nc(C)c(-c2[nH]nc3c2C(=O)c2c(NC(=O)NN4CCN(C)CC4)cccc2-3)s1,2.06
c1cc(SSc2ccncc2)ccn1,2.16
CC1CN(CC2(C(N)=O)CC2)CCN1S(=O)(=O)c1ccc(C(C)(O)C(F)(F)F)cc1,0.94
CCOc1ccc(OCC)c(NC(=O)c2cc(C)c(OCCN)c(C)c2)c1,3.06
CCOc1c(Cl)cc(N2CCCCC2)cc1NC(=O)c1cc(C)c(OCCN)c(C)c1,4.63
CC(C)CC(NC(=S)Nc1ccccc1)C(=O)NC1COC(O)C1,1.38
Cc1cc2c(s1)c1cnn(Cc3ccccc3F)c(=O)c1n2C,3.09
CN1CCc2nc(C(=O)NC3CCCCC3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,3.19
CN1CCc2nc(C(=O)NC3CCCCC3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,3.19
CCCCCCCCCCCC[N+](C)(C)CC(=O)[O-],1.17
NS(=O)(=O)c1nnc(-c2ccccc2Cl)s1,1.62
CCCCCCCCOC1OC(CO)C(O)CC1OC1OC(C)C(O)C(O)C1O,0.75
Cc1cccc(C)c1OCC(=O)O,2.07
O=C(c1ccc(O)cc1)c1ccc(O)cc1,2.77
CCCCCCCC1=C(O)c2ncsc2C(=O)C1=O,2.81
NC(Cc1cc(Br)c(O)c(Br)c1)C(=O)O,-0.27
Oc1ccc(C2Oc3ccc(O)cc3C3CC(F)(F)CC32)cc1,3.78
CCCCCCCCCCC1=C(C)C(=O)C(OC)=C(OC)C1=O,4.72
CCCCCCCCCCP(C)(C)=O,4.82
Nc1nc(N)c2c(OCC3CCN(Cc4ccccc4F)CC3)cccc2n1,3.23
Nc1nc(N)c2c(OCC3CCN(Cc4cccc(Cl)c4Cl)CC3)cccc2n1,4.52
CC(Oc1cccc2nc(N)nc(N)c12)c1cccc(Cl)c1,3.35
O=C(O)CCCCCCCCC(=O)O,1.93
CCCCCCCCCCC[N+](C)(C)[O-],1.78
CC(O)CNc1ncnc2[nH]c(-c3ccccc3)c(-c3ccccc3)c12,3.93
OCC(O)CNc1ncnc2[nH]c(-c3ccccc3)c(-c3ccccc3)c12,2.58
Nc1ncnc2c(CN3CC(O)C(CSCc4ccccc4)C3)c[nH]c12,1.54
CCCCCCCCCCOC=O,4.86
CC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(N)=O,0.92
Cc1cc(C2CC(O)C(COP(=O)(O)O)O2)c(F)cc1F,0.25
O=C([O-])C[NH2+]c1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12,3.58
CN(CCO)c1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12,3.44
OCCNc1ncnc2[nH]c(-c3ccccc3)c(-c3ccccc3)c12,3.35
Oc1ccc2c(O)cccc2c1,1.99
