smiles,logp
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,-0.23
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,3.85
CCCCC(F)(F)C1(O)CCC2C(CC(=O)C2CCCCCCC(=O)O)O1,2.76
CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,2.93
Nc1nc(NC2CC2)c2ncn(C3C=CC(CO)C3)c2n1,0.61
CC(C)Cc1ccc(C(C)C(=O)O)cc1,3.50
COC1C(OC(N)=O)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,3.07
CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O,1.92
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,3.21
NC(Cn1ccc(=O)c(O)c1)C(=O)O,-2.43
Cc1cccc(C)c1NC(=O)C(C)N,0.55
CCOP(=O)(OCC)SCC[N+](C)(C)C,-2.15
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,2.42
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,-0.47
CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.75
CC1(C)SC2C(NC(=O)C(NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2C1C(=O)O,0.20
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,4.36
CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,3.48
CC(C)NCC(O)c1ccc(O)c(O)c1,-0.27
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,1.42
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C=Cc3scnc3C)CSC12)c1csc(N)n1,1.70
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,1.83
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,2.76
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,4.52
CC1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,7.86
c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,5.38
COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C,4.08
Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,-0.62
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,5.87
CN(C)CCOC(c1ccccc1)c1ccccc1,3.44
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,4.24
CC(O)(P(=O)(O)O)P(=O)(O)O,-0.77
CC1OC(OC2CCC3(C)C(CCC4C3CC(O)C3(C)C(C5=CC(=O)OC5)CCC43O)C2)CC(O)C1OC1CC(O)C(OC2CC(O)C(OC3OC(CO)C(O)C(O)C3O)C(C)O2)C(C)O1,-0.49
C=CC(N)CCC(=O)O,-2.56
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,5.74
CNC1C(OC2C(OC3C(O)C(O)C(NC(=N)N)C(O)C3NC(=N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,-2.61
CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O,7.61
CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,2.91
CCC1C(=O)OCC1Cc1cncn1C,1.15
CCOC(=O)c1ccc(N)cc1,2.20
COc1cc(NC(C)CCCN)c2ncccc2c1,2.76
CC#CCC(C)C(O)C=CC1C(O)CC2CC(=CCCCC(=O)O)CC21,4.22
COC(=O)C1C2CC3c4[nH]c5ccccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,4.25
C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,-2.26
CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,5.85
CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,-1.03
CS(C)=O,-1.09
COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,2.52
CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,3.69
CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,1.54
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,2.52
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)O,1.47
Nc1[nH]c(=O)ncc1F,-0.24
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,6.36
CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F,1.17
Oc1ccc(CCCCNCC(O)c2ccc(O)c(O)c2)cc1,2.08
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,6.13
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,5.06
CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,5.05
CC1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CCC1(C(=O)O)c1ccccc1,4.56
CCC1(CC)C(=O)NCC(C)C1=O,0.94
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,2.41
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,5.86
CCC(C)CCCCC(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC(C(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCNCS(=O)(=O)[O-])NC(=O)C(CCNCS(=O)(=O)[O-])NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCNCS(=O)(=O)[O-])NC1=O)C(C)O,-1.23
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,-0.24
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,4.19
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,3.74
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],2.49
O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1,4.40
O=C1C(O)=C(C2CCC(c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,4.74
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,7.24
CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,1.09
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,1.52
NC(=O)NC(=O)Cc1ccccc1,0.81
CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,2.27
Nc1ccc2cc3ccc(N)cc3nc2c1,2.10
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,2.04
COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,2.99
CC12C=CC(=O)NC1CCC1C2CCC2(C)C(C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CCC12,5.45
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,4.67
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,2.70
COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C,2.04
CCOC(=O)OC1(C(=O)COC(=O)CC)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,3.08
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,1.90
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,3.17
O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,0.62
COc1cc(CC2c3c(cc(OC)c(OC)c3OC)CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCc3cc(OC)c(OC)c(OC)c3C2Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC.[Cl-].[Cl-],3.82
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,3.05
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,-0.02
O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,2.92
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1,0.18
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,0.51
CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)NC4CC(O)C(O)NC(=O)C5C(O)C(C)CN5C(=O)C(C(O)CC(N)=O)NC(=O)C(C(O)C(O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)C5CC(O)CN5C(=O)C(C(C)O)NC4=O)cc3)no2)cc1,0.67
CN(C)CCC=C1c2ccccc2COc2ccccc21,4.08
NCCCNCCSP(=O)(O)O,-1.44
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,0.92
O=S(O)CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1,1.38
CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,3.82
Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,2.61
Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,3.65
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,3.71
CC=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,0.94
CNCCCN1c2ccccc2CCc2ccccc21,4.02
Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,5.74
C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,3.11
CON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,-0.82
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,3.28
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,2.36
CC[N+](C)(C)Cc1ccccc1Br,-1.36
FC(F)(F)C(Cl)Br,2.50
CCN(CC)CCOC(=O)c1ccc(N)cc1Cl,2.72
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,1.12
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,-0.02
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,3.38
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,5.48
CNNCc1ccc(C(=O)NC(C)C)cc1,0.53
NC(N)=NCCN1CCCCCCC1,0.89
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,1.56
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,-3.10
Cc1ccccc1C(OCCN(C)C)c1ccccc1,3.50
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,1.40
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,3.58
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,3.55
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O,1.69
CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,0.84
COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,2.37
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)C1OC,4.48
O=P1(NCCCl)OCCCN1CCCl,0.57
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,3.10
C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,1.47
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,3.70
CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC21C,2.50
CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21,4.17
CCOC(=O)CCCCCCCCC(C)c1ccccc1I,6.79
Cc1cc(C2CCCCC2)n(O)c(=O)c1,2.15
FC(F)OC(F)C(F)(F)F,2.19
CCCC1CC(C(O)=NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,1.59
CCNC(C)Cc1cccc(C(F)(F)F)c1,3.30
CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,1.26
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,1.43
CCNC1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,-0.65
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,2.98
CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2O,4.97
CC(CS)C(=O)N1CCCC1C(=O)O,1.02
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,0.97
COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CC[N+]1(C)C,3.12
CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12,3.20
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,4.83
CCC(C(N)=O)N1CCCC1=O,-0.64
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,1.23
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,0.91
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,1.54
O=NN(CCCl)C(=O)NC1CCCCC1,2.62
O=C(O)CCCCON=C(c1cccnc1)c1cccc(C(F)(F)F)c1,3.24
CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,-0.07
CC12CCCCCC(Cc3ccc(O)cc31)C2N,3.77
CC(C)(C)NCC(O)COc1cccc2c1CCCC2=O,2.06
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O,3.18
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CSC12)c1csc(N)n1,-0.01
Cc1cn[nH]c1,0.41
CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,2.13
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,1.72
CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,3.53
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,2.31
CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,7.34
O=C1CN(N=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,1.65
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,4.94
CNC1(c2ccccc2Cl)CCCCC1=O,2.69
CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,2.42
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,2.93
COc1cc2c(cc1OC)C(Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CCC=CCCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3C1Cc1cc(OC)c(OC)c(OC)c1)CC2,3.80
CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,4.78
COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,4.29
CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,3.20
OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,4.08
CC(C)(C)N=C(O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)N=C(O)C(CC(=N)O)NC(=O)c1ccc2ccccc2n1,3.96
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,2.18
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,1.93
NC(Cc1ccc(O)c(O)c1)C(=O)O,-2.32
FCOC(C(F)(F)F)C(F)(F)F,2.44
CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,4.16
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,5.21
CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,5.42
CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,3.83
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,3.61
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,5.04
Oc1c(Cl)cc(Cl)c2cccnc12,3.44
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,5.33
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,-2.79
CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,4.82
Cc1cc(C(=O)NNCc2ccccc2)no1,1.19
CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,2.59
CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,-2.91
O=C(O)c1cc(N=Nc2ccc(O)c(C(=O)O)c2)ccc1O,2.77
COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C,3.59
O=C(O)C(CC(=O)N1CC2CCCCC2C1)Cc1ccccc1,3.17
CC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,1.53
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,2.77
CC(Cc1ccccc1)NC(=O)C(N)CCCCN,1.01
C=CC1(C)CC(OC(=O)CSC2CC3CCC(C2)N3C)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,4.63
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,5.18
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,2.31
NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.95
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,-1.96
CCC(C(C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,4.71
CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1,1.76
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,-1.32
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,2.30
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,3.24
c1cnc2cc3c(cc2n1)C1CNCC3C1,1.39
COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,1.91
NNc1nncc2ccccc12,0.66
COc1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O,-0.81
CCC(C)C1NC(=O)C(Cc2ccc(OC)cc2)NC(=O)CCCSCC(C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O,0.14
Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,4.56
CSCCC(NC(=O)C(CO)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(N)CO)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NC(C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NC(C(=O)NC(CCCCN)C(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)O)C(C)C)C(C)C)C(C)C,-0.95
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,1.36
Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NN3CCCCCC3)cc2)no1,1.57
CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,0.38
O=C1O[Bi](O)Oc2ccccc21,0.37
COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,2.83
NC1C(O)OC(CO)C(O)C1O,-2.73
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,0.53
CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,0.51
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,0.72
CN(C)C1C(O)=C(C(=O)NCN2CCCC2)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,-0.08
C[N+](C)(C)CCO.Cn1c(=O)c2[n-]cnc2n(C)c1=O,-0.99
CC(C)CN(CC(OP(=O)(O)O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,0.84
O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,1.08
COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,3.47
CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,2.13
CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,1.60
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1,-0.05
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1,-0.40
O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CSC2C(NC(=O)C(O)c3ccccc3)C(=O)N12,-0.71
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O,-0.11
COC1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,-0.65
COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC21,0.22
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(N)n1,0.40
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,0.70
COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)C3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1C(C2)[N+](C)(C)CC3,2.36
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1[N+]1(C)CCCCC1,1.04
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC(N3CC[N+](C)(C)CC3)C4OC(C)=O)C2(C)CC1N1CC[N+](C)(C)CC1,-1.41
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1,2.07
CCOC(=O)C(CCc1ccccc1)NC1CCCN2CCCC(C(=O)O)N2C1=O,-0.20
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CC2(CC1C(=O)O)SCCS2,1.79
Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CC2,3.07
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,1.87
C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,1.24
CCCCC1(CC)C(=O)NC(=O)NC1=O,1.65
CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,2.41
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,1.80
C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,3.89
CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,3.84
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,-2.82
CNC(C)C(O)c1ccccc1,1.00
CNC(C)(C)Cc1ccccc1,2.54
CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12,1.28
C#CCNC1CCc2ccccc21,2.26
CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)C(CSC3CN4CCC3CC4)CN2C(=O)C(Cc2ccc(N(C)C)cc2)N(C)C(=O)C2CCCN2C1=O,2.99
[CaH2],-1.31
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC21C,2.35
COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1,1.27
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1(O)C(=O)CO,1.51
O=C([O-])O.[Na+],-0.06
COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,2.36
